text,label,category
Have you booked the movie tickets for tonight?,0,chat
Your order #128633 from Zomato has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Paytm: Pending refund of ₹25 Lakhs failed. Complete OTP verification at http://paytm-refund.site to credit money.,1,refund
"Your Canara Bank Account XX1249 is debited by INR 420.00 at Zomato. Avl Bal: INR 37,172.00. Report unauthorized: 1800112211.",0,bank_normal
"Your PNB Account XX8939 is debited by INR 890.00 at Swiggy. Avl Bal: INR 78,374.00. Report unauthorized: 1800112211.",0,bank_normal
Your order #557864 from Ola has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Your order #965040 from Amazon has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Your order #453548 from Swiggy has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Dear consumer, power supply will be cut off tonight at 10:00 PM for non-payment of electricity bill. Call electricity desk 9566634390 immediately.",1,utility
"Your Kotak Account XX7782 is debited by INR 150.00 at Ola. Avl Bal: INR 30,933.00. Report unauthorized: 1800112211.",0,bank_normal
331322 is your secret one time password (OTP) for logging into Uber. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
See you in 15 minutes at the office cafeteria.,0,chat
"Dear consumer, power supply will be cut off tonight at 9:30 PM for non-payment of electricity bill. Call electricity desk 9744090176 immediately.",1,utility
Your order #773422 from Amazon has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Your order #169306 from Amazon has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Happy anniversary to you both! Have an amazing celebration.,0,chat
DHL: Package delivery paused due to incomplete home address. Pay ₹10 redelivery fee at http://dhl-reschedule.me,1,delivery
"Congratulations! Your mobile number won ₹50,00,000 in nationwide lucky draw! Call manager at 9496888412 to claim your prize.",1,lottery
Did you check out that new coffee shop down the street?,0,chat
Have you booked the movie tickets for tonight?,0,chat
Your order #847948 from Uber has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Your order #803022 from Flipkart has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Your package from Flipkart has been delivered to your doorstep. Thank you for shopping with us.,0,ecommerce
Have you booked the movie tickets for tonight?,0,chat
Your order #136160 from Zepto has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Your order #599387 from Amazon has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Let me know once you reach home safely.,0,chat
"Your Bank of Baroda Account XX1307 is debited by INR 890.00 at Uber. Avl Bal: INR 20,893.00. Report unauthorized: 1800112211.",0,bank_normal
"Your Bank of Baroda Account XX5237 is debited by INR 45.00 at Uber. Avl Bal: INR 18,189.00. Report unauthorized: 1800112211.",0,bank_normal
Axis Bank Notice: Pan Card not linked to Account 4829. Your account will be restricted today. Update here: http://axis-panlink.cc,1,bank_kyc
"IRCTC: PNR 484683145 confirmed. Coach B1, Berth 52. Please carry a valid original photo ID during travel.",0,travel
Your order #968447 from Swiggy has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Congratulations! Your mobile number won Tata Harrier SUV in nationwide lucky draw! Call manager at 9760977879 to claim your prize.,1,lottery
Your order #286256 from Flipkart has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"IRCTC: PNR 889667507 confirmed. Coach B2, Berth 28. Please carry a valid original photo ID during travel.",0,travel
PhonePe: Pending refund of ₹25 Lakhs failed. Complete OTP verification at http://phonepe-refund.site to credit money.,1,refund
"IRCTC: PNR 973197641 confirmed. Coach B3, Berth 67. Please carry a valid original photo ID during travel.",0,travel
"IRCTC: PNR 182419296 confirmed. Coach B2, Berth 12. Please carry a valid original photo ID during travel.",0,travel
"Your SBI Account XX3296 is debited by INR 2,499.00 at Flipkart. Avl Bal: INR 7,881.00. Report unauthorized: 1800112211.",0,bank_normal
Your order #221266 from Ola has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Work from home daily! Earn ₹8,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9724982881.",1,fake_job
"IRCTC: PNR 380695971 confirmed. Coach B1, Berth 38. Please carry a valid original photo ID during travel.",0,travel
"Google Pay: Pending refund of Rs 15,000 failed. Complete OTP verification at http://googlepay-refund.info to credit money.",1,refund
FedEx: Package delivery paused due to incomplete home address. Pay Rs 25 redelivery fee at http://fedex-reschedule.click,1,delivery
297345 is your secret one time password (OTP) for logging into IRCTC. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
731872 is your secret one time password (OTP) for logging into Myntra. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Alert from ICICI: Your account 5796 is restricted. Update your KYC today immediately at http://icici-account-reactivate.site.,1,bank_kyc
BlueDart tracking: Shipment 9823101 has arrived at Bangalore Hub and is out for delivery today.,0,delivery
737703 is your secret one time password (OTP) for logging into IRCTC. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"IRCTC: PNR 550532127 confirmed. Coach A1, Berth 13. Please carry a valid original photo ID during travel.",0,travel
"Your SBI Account XX6014 is debited by INR 890.00 at Blinkit. Avl Bal: INR 8,159.00. Report unauthorized: 1800112211.",0,bank_normal
"Your Canara Bank Account XX2672 is debited by INR 1,250.00 at Zepto. Avl Bal: INR 53,037.00. Report unauthorized: 1800112211.",0,bank_normal
"IRCTC: PNR 345894722 confirmed. Coach S5, Berth 39. Please carry a valid original photo ID during travel.",0,travel
Alert from Bank of Baroda: Your account 1935 is restricted. Update your KYC or card will be deactivated at http://bankofbaroda-secure-verify.site.,1,bank_kyc
"IRCTC: PNR 275564750 confirmed. Coach B1, Berth 37. Please carry a valid original photo ID during travel.",0,travel
"Your Kotak Account XX5383 is debited by INR 890.00 at Zomato. Avl Bal: INR 57,113.00. Report unauthorized: 1800112211.",0,bank_normal
"Congratulations! Your mobile number won ₹25,00,000 in nationwide lucky draw! Call manager at 9707848228 to claim your prize.",1,lottery
Urgent notice from Telecom Authority: Legal case registered under your ID. Call investigation officer 9411534579 within 2 hours to avoid arrest.,1,police_threat
"Paytm: Pending refund of ₹25,000 failed. Complete OTP verification at http://paytm-refund.top to credit money.",1,refund
DHL Express: Package #920184 delivery fee unpaid. Click http://dhl-parcel-release.me to settle invoice and receive delivery tomorrow.,1,delivery
"IRCTC: PNR 481964670 confirmed. Coach S5, Berth 4. Please carry a valid original photo ID during travel.",0,travel
Bajaj Finance: Instant 0% EMI loan ready for disbursement. Install our official verification app from http://bajaj-fastloan.online,1,loan
429801 is your secret one time password (OTP) for logging into Amazon. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Your order #770105 from Zomato has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Your order #164186 from Amazon has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Urgent notice from Cyber Cell: Legal case registered under your ID. Call investigation officer 9892319480 within 2 hours to avoid arrest.,1,police_threat
Your order #435949 from Myntra has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
FedEx: Package delivery paused due to incomplete home address. Pay Rs 19 redelivery fee at http://fedex-reschedule.pw,1,delivery
"IRCTC: PNR 444820027 confirmed. Coach B1, Berth 16. Please carry a valid original photo ID during travel.",0,travel
Your order #388172 from Swiggy has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Can you share the lecture notes from today's session?,0,chat
"Work from home daily! Earn ₹2,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9377440100.",1,fake_job
Your order #272106 from Swiggy has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Your order #677263 from Swiggy has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Work from home daily! Earn ₹8,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9446554506.",1,fake_job
"Work from home daily! Earn ₹4,000 by rating movies and products online. No fee. Contact manager on WhatsApp 9655762920.",1,fake_job
"Thanks for the help yesterday, really appreciate it!",0,chat
"IRCTC: PNR 836644413 confirmed. Coach B1, Berth 68. Please carry a valid original photo ID during travel.",0,travel
Your order #231436 from Ola has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Delhivery: Package delivery paused due to incomplete home address. Pay Rs 19 redelivery fee at http://delhivery-reschedule.pw,1,delivery
"IRCTC: PNR 753043637 confirmed. Coach A1, Berth 1. Please carry a valid original photo ID during travel.",0,travel
"IRCTC: PNR 210562806 confirmed. Coach B2, Berth 71. Please carry a valid original photo ID during travel.",0,travel
"Amazon Pay: Pending refund of ₹4,999 failed. Complete OTP verification at http://amazonpay-refund.click to credit money.",1,refund
611030 is your secret one time password (OTP) for logging into IRCTC. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
FedEx Delivery Alert: Shipment #FX99214 on hold at customs. Pay clearance tax of Rs 49 within 12 hours: http://fedex-customs-track.site,1,delivery
"Congratulations! Your mobile number won ₹50,00,000 in nationwide lucky draw! Call manager at 9304939202 to claim your prize.",1,lottery
Let me know once you reach home safely.,0,chat
Did you check out that new coffee shop down the street?,0,chat
Your order #596184 from Blinkit has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Your order #501954 from Zepto has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Your Canara Bank Account XX6724 is debited by INR 890.00 at Blinkit. Avl Bal: INR 78,568.00. Report unauthorized: 1800112211.",0,bank_normal
Can you share the lecture notes from today's session?,0,chat
"Dear consumer, power supply will be cut off tonight at 9:30 PM for non-payment of electricity bill. Call electricity desk 9833956599 immediately.",1,utility
588161 is your secret one time password (OTP) for logging into Amazon. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"IRCTC: PNR 896324959 confirmed. Coach S5, Berth 18. Please carry a valid original photo ID during travel.",0,travel
969914 is your secret one time password (OTP) for logging into WhatsApp. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
See you in 15 minutes at the office cafeteria.,0,chat
"Paytm: Pending refund of ₹12,500 failed. Complete OTP verification at http://paytm-refund.top to credit money.",1,refund
"Amazon Pay: Pending refund of Rs 15,000 failed. Complete OTP verification at http://amazonpay-refund.pw to credit money.",1,refund
"Work from home daily! Earn ₹6,000 by rating movies and products online. No fee. Contact manager on WhatsApp 9823271605.",1,fake_job
Alert from ICICI: Your account 2970 is restricted. Update your KYC before 9 PM tonight at http://icici-pan-link.info.,1,bank_kyc
"IRCTC: PNR 167702955 confirmed. Coach S4, Berth 71. Please carry a valid original photo ID during travel.",0,travel
Your order #968670 from Myntra has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"IRCTC: PNR 452963568 confirmed. Coach A1, Berth 21. Please carry a valid original photo ID during travel.",0,travel
"IRCTC: PNR 357324879 confirmed. Coach S4, Berth 51. Please carry a valid original photo ID during travel.",0,travel
Delhivery: Package delivery paused due to incomplete home address. Pay Rs 25 redelivery fee at http://delhivery-reschedule.info,1,delivery
"IRCTC: PNR 994083000 confirmed. Coach B2, Berth 57. Please carry a valid original photo ID during travel.",0,travel
838925 is your secret one time password (OTP) for logging into Swiggy. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Paytm: Pending refund of Rs 50,000 failed. Complete OTP verification at http://paytm-refund.online to credit money.",1,refund
"Dear consumer, power supply will be cut off tonight at 10:00 PM for non-payment of electricity bill. Call electricity desk 9142734307 immediately.",1,utility
Your order #968152 from Blinkit has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Your Bank of Baroda Account XX1604 is debited by INR 1,250.00 at Amazon. Avl Bal: INR 12,065.00. Report unauthorized: 1800112211.",0,bank_normal
India Post: Your parcel IND93821 cannot be delivered due to incomplete address. Please update your address and pay Rs 25 redelivery fee at http://indiapost-update.top,1,delivery
Your order #342113 from Amazon has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"IRCTC: PNR 494494178 confirmed. Coach A1, Berth 1. Please carry a valid original photo ID during travel.",0,travel
"Dear consumer, power supply will be cut off tonight at 10:00 PM for non-payment of electricity bill. Call electricity desk 9357697763 immediately.",1,utility
314127 is your secret one time password (OTP) for logging into WhatsApp. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
957081 is your secret one time password (OTP) for logging into Myntra. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
904748 is your secret one time password (OTP) for logging into WhatsApp. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Your Canara Bank Account XX3980 is debited by INR 45.00 at Uber. Avl Bal: INR 33,084.00. Report unauthorized: 1800112211.",0,bank_normal
188741 is your secret one time password (OTP) for logging into Zomato. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Hey, let's catch up this weekend. Are you free on Saturday?",0,chat
"Dear consumer, power supply will be cut off tonight at 8:00 PM for non-payment of electricity bill. Call electricity desk 9233719871 immediately.",1,utility
"IRCTC: PNR 708779188 confirmed. Coach A1, Berth 34. Please carry a valid original photo ID during travel.",0,travel
239728 is your secret one time password (OTP) for logging into Zomato. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Dear consumer, power supply will be cut off tonight at 9:30 PM for non-payment of electricity bill. Call electricity desk 9116701250 immediately.",1,utility
"Congratulations! You have been shortlisted for International Data Entry Operator. Monthly salary ₹65,000. Deposit ₹1,500 laptop insurance fee to begin.",1,fake_job
See you in 15 minutes at the office cafeteria.,0,chat
Urgent notice from Telecom Authority: Legal case registered under your ID. Call investigation officer 9749811393 within 2 hours to avoid arrest.,1,police_threat
Can you share the lecture notes from today's session?,0,chat
"Your Canara Bank Account XX9457 is debited by INR 2,499.00 at Swiggy. Avl Bal: INR 77,012.00. Report unauthorized: 1800112211.",0,bank_normal
Congratulations! Your mobile number won Tata Harrier SUV in nationwide lucky draw! Call manager at 9712770305 to claim your prize.,1,lottery
Cyber Crime Police Branch Notice: A cyber pornography and illegal money transfer case has been registered against you. Pay settlement fine or police will arrest you in 2 hours.,1,police_threat
Did you check out that new coffee shop down the street?,0,chat
946334 is your secret one time password (OTP) for logging into IRCTC. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Your order #584103 from Amazon has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Paytm: Pending refund of ₹12,500 failed. Complete OTP verification at http://paytm-refund.xyz to credit money.",1,refund
Your order #467375 from Swiggy has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
336028 is your secret one time password (OTP) for logging into Amazon. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Your order #938927 from Myntra has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"IRCTC: PNR 345637661 confirmed. Coach B3, Berth 38. Please carry a valid original photo ID during travel.",0,travel
498102 is your secret one time password (OTP) for logging into Amazon. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
See you in 15 minutes at the office cafeteria.,0,chat
Can you share the lecture notes from today's session?,0,chat
"Your SBI Account XX2469 is debited by INR 45.00 at Amazon. Avl Bal: INR 41,390.00. Report unauthorized: 1800112211.",0,bank_normal
272905 is your secret one time password (OTP) for logging into Amazon. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"IRCTC: PNR 440926182 confirmed. Coach S5, Berth 11. Please carry a valid original photo ID during travel.",0,travel
Your order #756225 from Zepto has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
320073 is your secret one time password (OTP) for logging into IRCTC. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Thanks for the help yesterday, really appreciate it!",0,chat
"Dear consumer, power supply will be cut off tonight at 10:00 PM for non-payment of electricity bill. Call electricity desk 9294212716 immediately.",1,utility
Can you share the lecture notes from today's session?,0,chat
431080 is your secret one time password (OTP) for logging into Uber. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Your Canara Bank Account XX8235 is debited by INR 45.00 at Uber. Avl Bal: INR 26,473.00. Report unauthorized: 1800112211.",0,bank_normal
Your order #988015 from Zomato has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
864777 is your secret one time password (OTP) for logging into Swiggy. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"IRCTC: PNR 276386455 confirmed. Coach S4, Berth 54. Please carry a valid original photo ID during travel.",0,travel
Alert from SBI: Your account 4627 is restricted. Update your KYC or card will be deactivated at http://sbi-kyc-update.pw.,1,bank_kyc
Your order #154973 from Swiggy has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Alert from Kotak: Your account 8480 is restricted. Update your KYC or card will be deactivated at http://kotak-reward-claim.info.,1,bank_kyc
"Thanks for the help yesterday, really appreciate it!",0,chat
563144 is your secret one time password (OTP) for logging into Amazon. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Did you check out that new coffee shop down the street?,0,chat
"Paytm: Pending refund of Rs 15,000 failed. Complete OTP verification at http://paytm-refund.pw to credit money.",1,refund
"IRCTC: PNR 764756776 confirmed. Coach S5, Berth 21. Please carry a valid original photo ID during travel.",0,travel
"IRCTC: PNR 998424270 confirmed. Coach S5, Berth 69. Please carry a valid original photo ID during travel.",0,travel
"Dear consumer, power supply will be cut off tonight at 8:00 PM for non-payment of electricity bill. Call electricity desk 9915250513 immediately.",1,utility
"IRCTC: PNR 831314263 confirmed. Coach A1, Berth 46. Please carry a valid original photo ID during travel.",0,travel
"IRCTC: PNR 101247752 confirmed. Coach B3, Berth 41. Please carry a valid original photo ID during travel.",0,travel
Ola: Your cab is arriving in 4 mins. Share OTP 7412 with your driver to start your ride.,0,ride
Congratulations! Your mobile number won Tata Harrier SUV in nationwide lucky draw! Call manager at 9745202424 to claim your prize.,1,lottery
"Paytm: Pending refund of Rs 2,50,000 failed. Complete OTP verification at http://paytm-refund.click to credit money.",1,refund
Your order #383453 from Zomato has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Congratulations! Your mobile number won 1 Crore in nationwide lucky draw! Call manager at 9152411802 to claim your prize.,1,lottery
"IRCTC: PNR 868888843 confirmed. Coach B1, Berth 37. Please carry a valid original photo ID during travel.",0,travel
Your order #706603 from Amazon has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Your order #202652 from Uber has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Dear SBI customer, your YONO account is locked today. Update your pan card immediately on http://yono-kyc-login.click",1,bank_kyc
Let me know once you reach home safely.,0,chat
"Your SBI Account XX6733 is debited by INR 45.00 at Amazon. Avl Bal: INR 27,072.00. Report unauthorized: 1800112211.",0,bank_normal
Let me know once you reach home safely.,0,chat
Alert from Canara Bank: Your account 1040 is restricted. Update your KYC before 9 PM tonight at http://canarabank-kyc-update.site.,1,bank_kyc
"Dear consumer, power supply will be cut off tonight at 10:00 PM for non-payment of electricity bill. Call electricity desk 9191351453 immediately.",1,utility
515882 is your secret one time password (OTP) for logging into Myntra. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Your Bank of Baroda Account XX8481 is debited by INR 420.00 at Myntra. Avl Bal: INR 31,502.00. Report unauthorized: 1800112211.",0,bank_normal
Your order #918706 from Zomato has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
925837 is your secret one time password (OTP) for logging into Myntra. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"IRCTC: PNR 988999414 confirmed. Coach A1, Berth 5. Please carry a valid original photo ID during travel.",0,travel
Alert from Bank of Baroda: Your account 7314 is restricted. Update your KYC within 24 hours at http://bankofbaroda-kyc-update.info.,1,bank_kyc
Urgent notice from CBI Investigation: Legal case registered under your ID. Call investigation officer 9719295072 within 2 hours to avoid arrest.,1,police_threat
"IRCTC: PNR 234673923 confirmed. Coach S4, Berth 31. Please carry a valid original photo ID during travel.",0,travel
"Congratulations! Your mobile number won ₹25,00,000 in nationwide lucky draw! Call manager at 9517788947 to claim your prize.",1,lottery
"IRCTC: PNR 549094092 confirmed. Coach B3, Berth 33. Please carry a valid original photo ID during travel.",0,travel
Let me know once you reach home safely.,0,chat
"Work from home daily! Earn ₹8,500 by rating movies and products online. No fee. Contact manager on WhatsApp 9406974333.",1,fake_job
"Dear consumer, power supply will be cut off tonight at 9:30 PM for non-payment of electricity bill. Call electricity desk 9109249677 immediately.",1,utility
"Your Kotak Account XX7204 is debited by INR 150.00 at Swiggy. Avl Bal: INR 52,788.00. Report unauthorized: 1800112211.",0,bank_normal
Happy anniversary to you both! Have an amazing celebration.,0,chat
"Thanks for the help yesterday, really appreciate it!",0,chat
Alert from Kotak: Your account 9792 is restricted. Update your KYC today immediately at http://kotak-account-reactivate.pw.,1,bank_kyc
896790 is your secret one time password (OTP) for logging into Swiggy. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Congratulations! Your mobile number won ₹25,00,000 in nationwide lucky draw! Call manager at 9324769577 to claim your prize.",1,lottery
"Your Kotak Account XX5215 is debited by INR 45.00 at Myntra. Avl Bal: INR 53,478.00. Report unauthorized: 1800112211.",0,bank_normal
661669 is your secret one time password (OTP) for logging into IRCTC. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Alert from HDFC: Your account 7938 is restricted. Update your KYC or card will be deactivated at http://hdfc-reward-claim.xyz.,1,bank_kyc
"Your Axis Bank Account XX9153 is debited by INR 420.00 at Zomato. Avl Bal: INR 53,351.00. Report unauthorized: 1800112211.",0,bank_normal
Congratulations! Your mobile number won 1 Crore in nationwide lucky draw! Call manager at 9857924001 to claim your prize.,1,lottery
"IRCTC: PNR 853791043 confirmed. Coach S4, Berth 25. Please carry a valid original photo ID during travel.",0,travel
550973 is your secret one time password (OTP) for logging into Zomato. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Have you booked the movie tickets for tonight?,0,chat
373363 is your secret one time password (OTP) for logging into Amazon. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Urgent notice from Cyber Cell: Legal case registered under your ID. Call investigation officer 9325853780 within 2 hours to avoid arrest.,1,police_threat
Did you check out that new coffee shop down the street?,0,chat
"Dear consumer, power supply will be cut off tonight at 10:00 PM for non-payment of electricity bill. Call electricity desk 9561946175 immediately.",1,utility
Your order #743784 from Uber has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"IRCTC: PNR 147301994 confirmed. Coach B1, Berth 24. Please carry a valid original photo ID during travel.",0,travel
Urgent notice from Police Crime Branch: Legal case registered under your ID. Call investigation officer 9402760580 within 2 hours to avoid arrest.,1,police_threat
Congratulations! Your mobile number won 1 Crore in nationwide lucky draw! Call manager at 9110198499 to claim your prize.,1,lottery
Did you check out that new coffee shop down the street?,0,chat
Your order #917559 from Zepto has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Your HDFC Account XX8394 is debited by INR 150.00 at Swiggy. Avl Bal: INR 49,354.00. Report unauthorized: 1800112211.",0,bank_normal
Urgent notice from CBI Investigation: Legal case registered under your ID. Call investigation officer 9908916104 within 2 hours to avoid arrest.,1,police_threat
Your order #778173 from Zepto has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Congratulations! Your mobile number won Tata Harrier SUV in nationwide lucky draw! Call manager at 9416153477 to claim your prize.,1,lottery
Urgent notice from Police Crime Branch: Legal case registered under your ID. Call investigation officer 9929761657 within 2 hours to avoid arrest.,1,police_threat
Your order #762567 from Blinkit has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Urgent notice from Telecom Authority: Legal case registered under your ID. Call investigation officer 9816766125 within 2 hours to avoid arrest.,1,police_threat
Urgent notice from Telecom Authority: Legal case registered under your ID. Call investigation officer 9195534048 within 2 hours to avoid arrest.,1,police_threat
"Your HDFC Account XX4241 is debited by INR 420.00 at Zomato. Avl Bal: INR 10,574.00. Report unauthorized: 1800112211.",0,bank_normal
Congratulations! Your mobile number won Tata Harrier SUV in nationwide lucky draw! Call manager at 9915322757 to claim your prize.,1,lottery
689306 is your secret one time password (OTP) for logging into IRCTC. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Let me know once you reach home safely.,0,chat
Congratulations! Your mobile number won 1 Crore in nationwide lucky draw! Call manager at 9994086735 to claim your prize.,1,lottery
261637 is your secret one time password (OTP) for logging into IRCTC. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Your order #753009 from Swiggy has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Can you share the lecture notes from today's session?,0,chat
Your order #281549 from Uber has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Your order #693397 from Amazon has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Urgent notice from Police Crime Branch: Legal case registered under your ID. Call investigation officer 9280179133 within 2 hours to avoid arrest.,1,police_threat
See you in 15 minutes at the office cafeteria.,0,chat
"Your ICICI Account XX8088 is debited by INR 890.00 at Myntra. Avl Bal: INR 36,186.00. Report unauthorized: 1800112211.",0,bank_normal
Alert from Axis Bank: Your account 6182 is restricted. Update your KYC to avoid permanent blocking at http://axisbank-kyc-update.online.,1,bank_kyc
Did you check out that new coffee shop down the street?,0,chat
URGENT: Your HDFC bank account is blocked due to unverified KYC. Click http://hdfc-netverify.top to prevent permanent closure.,1,bank_kyc
BlueDart: Package delivery paused due to incomplete home address. Pay Rs 49 redelivery fee at http://bluedart-reschedule.click,1,delivery
Your order #328931 from Uber has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"IRCTC: PNR 982049657 confirmed. Coach B2, Berth 8. Please carry a valid original photo ID during travel.",0,travel
429478 is your secret one time password (OTP) for logging into Zomato. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Have you booked the movie tickets for tonight?,0,chat
Your order #138712 from Zomato has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"IRCTC: PNR 978922784 confirmed. Coach A1, Berth 3. Please carry a valid original photo ID during travel.",0,travel
See you in 15 minutes at the office cafeteria.,0,chat
693391 is your secret one time password (OTP) for logging into Myntra. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
957342 is your secret one time password (OTP) for logging into Uber. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
"Paytm: Pending refund of Rs 50,000 failed. Complete OTP verification at http://paytm-refund.click to credit money.",1,refund
588633 is your secret one time password (OTP) for logging into Myntra. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
540924 is your secret one time password (OTP) for logging into Amazon. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
Your order #402756 from Ola has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Your HDFC Account XX9890 is debited by INR 1,250.00 at Blinkit. Avl Bal: INR 32,399.00. Report unauthorized: 1800112211.",0,bank_normal
"IRCTC: PNR 387903599 confirmed. Coach S4, Berth 66. Please carry a valid original photo ID during travel.",0,travel
"IRCTC: PNR 961368498 confirmed. Coach A1, Berth 37. Please carry a valid original photo ID during travel.",0,travel
"IRCTC: PNR 514533066 confirmed. Coach S5, Berth 24. Please carry a valid original photo ID during travel.",0,travel
Your order #743786 from Zomato has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
Your order #868821 from Myntra has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Dear consumer, power supply will be cut off tonight at midnight for non-payment of electricity bill. Call electricity desk 9606455224 immediately.",1,utility
Did you check out that new coffee shop down the street?,0,chat
Your order #364814 from Amazon has been dispatched. Track in your app or thank your delivery agent.,0,ecommerce
"Your ICICI Account XX5567 is debited by INR 150.00 at Swiggy. Avl Bal: INR 62,014.00. Report unauthorized: 1800112211.",0,bank_normal
"IRCTC: PNR 688794733 confirmed. Coach A1, Berth 46. Please carry a valid original photo ID during travel.",0,travel
"Your HDFC Account XX7182 is debited by INR 890.00 at Flipkart. Avl Bal: INR 55,192.00. Report unauthorized: 1800112211.",0,bank_normal
"Your SBI Account XX9808 is debited by INR 890.00 at Amazon. Avl Bal: INR 9,725.00. Report unauthorized: 1800112211.",0,bank_normal
"IRCTC: PNR 305554531 confirmed. Coach A1, Berth 52. Please carry a valid original photo ID during travel.",0,travel
Urgent notice from Police Crime Branch: Legal case registered under your ID. Call investigation officer 9387649503 within 2 hours to avoid arrest.,1,police_threat
901115 is your secret one time password (OTP) for logging into Myntra. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
168122 is your secret one time password (OTP) for logging into Uber. Valid for 5 minutes. Do not share with anyone.,0,otp_normal
